sample_barcode,patient_barcode,missing_count,missing_rate
TCGA-BR-8372-01,TCGA-BR-8372,89715,0.18475957469155252
TCGA-VQ-A8P3-01,TCGA-VQ-A8P3,89543,0.18440535692588406
TCGA-RD-A8MW-01,TCGA-RD-A8MW,89608,0.1845392182908169
TCGA-BR-8286-01,TCGA-BR-8286,89904,0.18514880235266498
TCGA-BR-8369-01,TCGA-BR-8369,89986,0.1853176736130418
TCGA-BR-8364-01,TCGA-BR-8364,90083,0.1855174359576339
TCGA-HU-8244-01,TCGA-HU-8244,89887,0.185113792457221
TCGA-KB-A6F7-01,TCGA-KB-A6F7,90376,0.1861208418026389
TCGA-FP-A4BF-01,TCGA-FP-A4BF,89546,0.1844115351427271
TCGA-R5-A805-01,TCGA-R5-A805,89549,0.18441771335957016
TCGA-IN-A6RL-01,TCGA-IN-A6RL,90163,0.18568218840678202
TCGA-IN-A6RR-01,TCGA-IN-A6RR,90687,0.18676131694870227
TCGA-BR-A4CR-01,TCGA-BR-A4CR,89706,0.18474104004102335
TCGA-CD-A489-01,TCGA-CD-A489,89530,0.18437858465289747
TCGA-HU-A4GY-01,TCGA-HU-A4GY,89768,0.18486872318911315
TCGA-BR-8289-01,TCGA-BR-8289,89713,0.18475545588032383
TCGA-FP-8209-01,TCGA-FP-8209,89912,0.18516527759757978
TCGA-BR-8296-01,TCGA-BR-8296,89952,0.18524765382215386
TCGA-CD-A48A-01,TCGA-CD-A48A,89552,0.18442389157641323
TCGA-BR-8060-01,TCGA-BR-8060,89924,0.185189990464952
TCGA-BR-8077-01,TCGA-BR-8077,90111,0.18557509931483576
TCGA-CD-8534-01,TCGA-CD-8534,90064,0.18547830725096123
TCGA-BR-7959-01,TCGA-BR-7959,89693,0.1847142677680368
TCGA-VQ-A8P2-01,TCGA-VQ-A8P2,89577,0.184475376716772
TCGA-EQ-8122-01,TCGA-EQ-8122,89919,0.18517969343688026
TCGA-D7-8573-01,TCGA-D7-8573,89577,0.184475376716772
TCGA-BR-A44T-01,TCGA-BR-A44T,89719,0.18476781231400993
TCGA-RD-A8MV-01,TCGA-RD-A8MV,89542,0.1844032975202697
TCGA-CD-8536-01,TCGA-CD-8536,90829,0.1870537525459402
TCGA-BR-8360-01,TCGA-BR-8360,89655,0.18463601035469143
TCGA-BR-8291-01,TCGA-BR-8291,89853,0.18504377266633304
TCGA-FP-8210-01,TCGA-FP-8210,89855,0.18504789147756173
TCGA-RD-A7BS-01,TCGA-RD-A7BS,90245,0.18585105966715887
TCGA-BR-A44U-01,TCGA-BR-A44U,89528,0.18437446584166878
TCGA-CD-8529-01,TCGA-CD-8529,90289,0.18594167351419033
