feature_id,missing_count,missing_rate
MIMAT0019899,362,0.9354005167958657
MIMAT0019898,380,0.9819121447028424
MIMAT0005924,58,0.14987080103359174
MIMAT0005925,386,0.9974160206718347
MIMAT0005926,386,0.9974160206718347
MIMAT0005920,0,0.0
MIMAT0005921,370,0.9560723514211886
MIMAT0005923,156,0.40310077519379844
MIMAT0005929,195,0.5038759689922481
MIMAT0021045,386,0.9974160206718347
MIMAT0021044,39,0.10077519379844961
MIMAT0021041,298,0.7700258397932817
MIMAT0021040,328,0.8475452196382429
MIMAT0021043,319,0.8242894056847545
MIMAT0021042,385,0.9948320413436692
MIMAT0000264,0,0.0
MIMAT0000265,36,0.09302325581395349
MIMAT0000266,96,0.24806201550387597
MIMAT0000267,0,0.0
MIMAT0000260,298,0.7700258397932817
MIMAT0000261,0,0.0
MIMAT0000262,52,0.1343669250645995
MIMAT0000263,0,0.0
MIMAT0000268,318,0.8217054263565892
MIMAT0000269,0,0.0
MIMAT0002808,0,0.0
MIMAT0002809,0,0.0
MIMAT0002806,71,0.1834625322997416
MIMAT0002807,23,0.059431524547803614
MIMAT0002804,322,0.8320413436692506
MIMAT0002805,223,0.5762273901808785
MIMAT0027472,384,0.9922480620155039
MIMAT0027473,335,0.8656330749354005
MIMAT0027470,362,0.9354005167958657
MIMAT0027471,375,0.9689922480620154
MIMAT0027476,355,0.917312661498708
MIMAT0027477,306,0.7906976744186046
MIMAT0027474,364,0.9405684754521964
MIMAT0027475,364,0.9405684754521964
MIMAT0027478,369,0.9534883720930233
MIMAT0027479,362,0.9354005167958657
MIMAT0027658,384,0.9922480620155039
MIMAT0027659,242,0.6253229974160207
MIMAT0027652,384,0.9922480620155039
MIMAT0027653,377,0.9741602067183462
MIMAT0027650,224,0.5788113695090439
MIMAT0027651,362,0.9354005167958657
MIMAT0027656,358,0.9250645994832042
MIMAT0027657,381,0.9844961240310077
MIMAT0027654,170,0.4392764857881137
MIMAT0027655,380,0.9819121447028424
MIMAT0025858,378,0.9767441860465116
MIMAT0000066,0,0.0
MIMAT0000067,0,0.0
MIMAT0000064,0,0.0
MIMAT0000065,0,0.0
MIMAT0000062,0,0.0
MIMAT0000063,0,0.0
MIMAT0000068,0,0.0
MIMAT0000069,0,0.0
MIMAT0000318,0,0.0
MIMAT0004611,2,0.00516795865633075
MIMAT0004610,25,0.06459948320413436
MIMAT0004613,51,0.13178294573643412
MIMAT0004612,197,0.5090439276485789
MIMAT0004615,4,0.0103359173126615
MIMAT0004614,0,0.0
MIMAT0000088,0,0.0
MIMAT0000089,18,0.046511627906976744
MIMAT0000084,0,0.0
MIMAT0000085,0,0.0
MIMAT0000086,0,0.0
MIMAT0000087,0,0.0
MIMAT0000080,0,0.0
MIMAT0000081,0,0.0
MIMAT0000082,0,0.0
MIMAT0000083,0,0.0
MIMAT0004505,25,0.06459948320413436
MIMAT0004504,20,0.05167958656330749
MIMAT0004507,4,0.0103359173126615
MIMAT0004506,13,0.03359173126614987
MIMAT0004501,0,0.0
MIMAT0004500,0,0.0
MIMAT0004503,0,0.0
MIMAT0004502,0,0.0
MIMAT0029782,182,0.4702842377260982
MIMAT0004509,0,0.0
MIMAT0004508,373,0.9638242894056848
MIMAT0014979,74,0.19121447028423771
MIMAT0014978,334,0.8630490956072352
MIMAT0014977,344,0.8888888888888888
MIMAT0027451,346,0.8940568475452196
MIMAT0003180,2,0.00516795865633075
MIMAT0031095,386,0.9974160206718347
MIMAT0003340,17,0.04392764857881137
MIMAT0018953,377,0.9741602067183462
MIMAT0018952,384,0.9922480620155039
MIMAT0018951,296,0.7648578811369509
MIMAT0018950,273,0.7054263565891473
MIMAT0018957,386,0.9974160206718347
MIMAT0018958,386,0.9974160206718347
MIMAT0023709,376,0.9715762273901809
MIMAT0030429,215,0.5555555555555556
MIMAT0030428,385,0.9948320413436692
MIMAT0027678,382,0.9870801033591732
MIMAT0027679,369,0.9534883720930233
MIMAT0026921,321,0.8294573643410853
MIMAT0023701,386,0.9974160206718347
MIMAT0019770,294,0.7596899224806202
MIMAT0019771,373,0.9638242894056848
MIMAT0019772,183,0.4728682170542636
MIMAT0019773,382,0.9870801033591732
MIMAT0019774,353,0.9121447028423773
MIMAT0019775,339,0.875968992248062
MIMAT0019776,94,0.24289405684754523
MIMAT0019777,374,0.9664082687338501
MIMAT0019778,366,0.9457364341085271
MIMAT0019779,355,0.917312661498708
MIMAT0027676,379,0.979328165374677
MIMAT0007889,296,0.7648578811369509
MIMAT0007888,358,0.9250645994832042
MIMAT0027677,304,0.7855297157622739
MIMAT0007881,375,0.9689922480620154
MIMAT0007883,379,0.979328165374677
MIMAT0007882,361,0.9328165374677002
MIMAT0007885,269,0.6950904392764858
MIMAT0007884,320,0.8268733850129198
MIMAT0007887,372,0.9612403100775194
MIMAT0007886,377,0.9741602067183462
MIMAT0030427,386,0.9974160206718347
MIMAT0030426,356,0.9198966408268734
MIMAT0007401,384,0.9922480620155039
MIMAT0007400,224,0.5788113695090439
MIMAT0027429,348,0.8992248062015504
MIMAT0019954,81,0.20930232558139536
MIMAT0019955,245,0.6330749354005168
MIMAT0019956,379,0.979328165374677
MIMAT0019957,134,0.3462532299741602
MIMAT0019950,345,0.8914728682170543
MIMAT0019951,355,0.917312661498708
MIMAT0019952,374,0.9664082687338501
MIMAT0019958,212,0.5478036175710594
MIMAT0019959,385,0.9948320413436692
MIMAT0005800,355,0.917312661498708
MIMAT0019009,369,0.9534883720930233
MIMAT0005936,314,0.8113695090439277
MIMAT0005933,53,0.13695090439276486
MIMAT0005930,188,0.48578811369509045
MIMAT0028215,357,0.9224806201550387
MIMAT0028214,356,0.9198966408268734
MIMAT0028213,349,0.9018087855297158
MIMAT0028212,299,0.772609819121447
MIMAT0005939,383,0.9896640826873385
MIMAT0021030,378,0.9767441860465116
MIMAT0021033,381,0.9844961240310077
MIMAT0021034,361,0.9328165374677002
MIMAT0021035,383,0.9896640826873385
MIMAT0021037,382,0.9870801033591732
MIMAT0021039,365,0.9431524547803618
MIMAT0000276,32,0.082687338501292
MIMAT0000275,0,0.0
MIMAT0000274,1,0.002583979328165375
MIMAT0000273,62,0.16020671834625322
MIMAT0000272,0,0.0
MIMAT0000271,3,0.007751937984496124
MIMAT0000270,0,0.0
MIMAT0000279,0,0.0
MIMAT0000278,0,0.0
MIMAT0002815,338,0.8733850129198967
MIMAT0002814,1,0.002583979328165375
MIMAT0002817,1,0.002583979328165375
MIMAT0002816,45,0.11627906976744186
MIMAT0002811,340,0.8785529715762274
MIMAT0002810,171,0.4418604651162791
MIMAT0002813,0,0.0
MIMAT0002812,361,0.9328165374677002
MIMAT0002819,0,0.0
MIMAT0002818,21,0.05426356589147287
MIMAT0027469,330,0.8527131782945736
MIMAT0027468,381,0.9844961240310077
MIMAT0027465,352,0.9095607235142119
MIMAT0027464,382,0.9870801033591732
MIMAT0027467,172,0.4444444444444444
MIMAT0027466,326,0.8423772609819121
MIMAT0027461,377,0.9741602067183462
MIMAT0027460,364,0.9405684754521964
MIMAT0027463,233,0.6020671834625323
MIMAT0027462,371,0.958656330749354
MIMAT0027645,383,0.9896640826873385
MIMAT0027644,377,0.9741602067183462
MIMAT0027647,347,0.896640826873385
MIMAT0027646,381,0.9844961240310077
MIMAT0027641,316,0.8165374677002584
MIMAT0000416,0,0.0
MIMAT0027643,371,0.958656330749354
MIMAT0027642,333,0.8604651162790697
MIMAT0000419,0,0.0
MIMAT0000418,0,0.0
MIMAT0027649,207,0.5348837209302325
MIMAT0027648,342,0.8837209302325582
MIMAT0027601,380,0.9819121447028424
MIMAT0010133,15,0.03875968992248062
MIMAT0028231,386,0.9974160206718347
MIMAT0028230,383,0.9896640826873385
MIMAT0018083,94,0.24289405684754523
MIMAT0027605,382,0.9870801033591732
MIMAT0021019,341,0.8811369509043928
MIMAT0027356,372,0.9612403100775194
MIMAT0000071,0,0.0
MIMAT0000070,0,0.0
MIMAT0000073,0,0.0
MIMAT0000072,0,0.0
MIMAT0000075,0,0.0
MIMAT0000074,0,0.0
MIMAT0000077,0,0.0
MIMAT0000076,0,0.0
MIMAT0000079,0,0.0
MIMAT0000078,0,0.0
MIMAT0027606,387,1.0
MIMAT0000099,0,0.0
MIMAT0000098,0,0.0
MIMAT0000097,0,0.0
MIMAT0000096,0,0.0
MIMAT0000095,0,0.0
MIMAT0000094,6,0.015503875968992248
MIMAT0000093,0,0.0
MIMAT0000092,0,0.0
MIMAT0000091,0,0.0
MIMAT0000090,0,0.0
MIMAT0004978,11,0.028423772609819122
MIMAT0004979,383,0.9896640826873385
MIMAT0004751,294,0.7596899224806202
MIMAT0004752,147,0.3798449612403101
MIMAT0004977,224,0.5788113695090439
MIMAT0004972,383,0.9896640826873385
MIMAT0004757,0,0.0
MIMAT0022303,358,0.9250645994832042
MIMAT0022300,384,0.9922480620155039
MIMAT0004570,7,0.01808785529715762
MIMAT0004571,0,0.0
MIMAT0022945,368,0.9509043927648578
MIMAT0011156,196,0.5064599483204134
MIMAT0011157,286,0.7390180878552972
MIMAT0022941,386,0.9974160206718347
MIMAT0022940,386,0.9974160206718347
MIMAT0022942,336,0.8682170542635659
MIMAT0011158,294,0.7596899224806202
MIMAT0022948,339,0.875968992248062
MIMAT0022268,385,0.9948320413436692
MIMAT0018968,140,0.36175710594315247
MIMAT0018969,371,0.958656330749354
MIMAT0018967,378,0.9767441860465116
MIMAT0018965,247,0.6382428940568475
MIMAT0018962,41,0.10594315245478036
MIMAT0018963,375,0.9689922480620154
MIMAT0018960,209,0.5400516795865633
MIMAT0018961,182,0.4702842377260982
MIMAT0026916,349,0.9018087855297158
MIMAT0026917,354,0.9147286821705426
MIMAT0019763,336,0.8682170542635659
MIMAT0019762,359,0.9276485788113695
MIMAT0019761,0,0.0
MIMAT0019760,135,0.3488372093023256
MIMAT0019767,379,0.979328165374677
MIMAT0019766,379,0.979328165374677
MIMAT0019765,330,0.8527131782945736
MIMAT0019764,291,0.751937984496124
MIMAT0019769,285,0.7364341085271318
MIMAT0019768,244,0.6304909560723514
MIMAT0018082,373,0.9638242894056848
MIMAT0025486,304,0.7855297157622739
MIMAT0019947,381,0.9844961240310077
MIMAT0019946,384,0.9922480620155039
MIMAT0019945,378,0.9767441860465116
MIMAT0019944,320,0.8268733850129198
MIMAT0019943,153,0.3953488372093023
MIMAT0019942,365,0.9431524547803618
MIMAT0019941,356,0.9198966408268734
MIMAT0019940,369,0.9534883720930233
MIMAT0019949,302,0.7803617571059431
MIMAT0019948,198,0.5116279069767442
MIMAT0022273,358,0.9250645994832042
MIMAT0025475,355,0.917312661498708
MIMAT0025476,385,0.9948320413436692
MIMAT0020300,383,0.9896640826873385
MIMAT0025477,199,0.5142118863049095
MIMAT0025470,301,0.7777777777777778
MIMAT0025471,377,0.9741602067183462
MIMAT0005902,273,0.7054263565891473
MIMAT0005903,238,0.6149870801033591
MIMAT0005900,143,0.3695090439276486
MIMAT0005901,22,0.056847545219638244
MIMAT0005906,282,0.7286821705426356
MIMAT0022275,367,0.9483204134366925
MIMAT0005904,385,0.9948320413436692
MIMAT0005905,54,0.13953488372093023
MIMAT0028222,127,0.3281653746770026
MIMAT0028223,386,0.9974160206718347
MIMAT0028220,323,0.834625322997416
MIMAT0028221,319,0.8242894056847545
MIMAT0028226,386,0.9974160206718347
MIMAT0028227,371,0.958656330749354
MIMAT0028224,385,0.9948320413436692
MIMAT0018095,386,0.9974160206718347
MIMAT0021023,273,0.7054263565891473
MIMAT0021022,142,0.3669250645994832
MIMAT0021021,114,0.29457364341085274
MIMAT0021020,19,0.04909560723514212
MIMAT0021026,191,0.4935400516795866
MIMAT0021025,368,0.9509043927648578
MIMAT0021024,360,0.9302325581395349
MIMAT0021028,384,0.9922480620155039
MIMAT0022279,382,0.9870801033591732
MIMAT0000242,15,0.03875968992248062
MIMAT0000243,0,0.0
MIMAT0022278,371,0.958656330749354
MIMAT0000244,0,0.0
MIMAT0000245,0,0.0
MIMAT0004981,332,0.8578811369509044
MIMAT0002861,333,0.8604651162790697
MIMAT0002862,340,0.8785529715762274
MIMAT0002863,341,0.8811369509043928
MIMAT0004985,0,0.0
MIMAT0004987,84,0.21705426356589147
MIMAT0002867,354,0.9147286821705426
MIMAT0002868,341,0.8811369509043928
MIMAT0002869,334,0.8630490956072352
MIMAT0000646,0,0.0
MIMAT0027419,384,0.9922480620155039
MIMAT0027410,37,0.09560723514211886
MIMAT0027411,385,0.9948320413436692
MIMAT0027412,385,0.9948320413436692
MIMAT0027413,351,0.9069767441860465
MIMAT0027414,364,0.9405684754521964
MIMAT0027415,375,0.9689922480620154
MIMAT0027416,374,0.9664082687338501
MIMAT0027417,345,0.8914728682170543
MIMAT0027630,378,0.9767441860465116
MIMAT0027631,376,0.9715762273901809
MIMAT0027632,379,0.979328165374677
MIMAT0027633,370,0.9560723514211886
MIMAT0027634,365,0.9431524547803618
MIMAT0027635,384,0.9922480620155039
MIMAT0027636,373,0.9638242894056848
MIMAT0027637,216,0.5581395348837209
MIMAT0027638,355,0.917312661498708
MIMAT0027639,379,0.979328165374677
MIMAT0004185,224,0.5788113695090439
MIMAT0018196,371,0.958656330749354
MIMAT0027524,365,0.9431524547803618
MIMAT0020959,218,0.5633074935400517
MIMAT0027526,361,0.9328165374677002
MIMAT0027527,325,0.8397932816537468
MIMAT0005582,97,0.25064599483204136
MIMAT0005583,76,0.19638242894056848
MIMAT0027522,373,0.9638242894056848
MIMAT0027523,377,0.9741602067183462
MIMAT0027528,377,0.9741602067183462
MIMAT0027529,324,0.8372093023255814
MIMAT0020956,348,0.8992248062015504
MIMAT0005589,296,0.7648578811369509
MIMAT0027628,383,0.9896640826873385
MIMAT0030412,382,0.9870801033591732
MIMAT0030413,321,0.8294573643410853
MIMAT0030414,330,0.8527131782945736
MIMAT0030416,326,0.8423772609819121
MIMAT0030417,153,0.3953488372093023
MIMAT0030418,189,0.4883720930232558
MIMAT0030419,270,0.6976744186046512
MIMAT0004749,4,0.0103359173126615
MIMAT0004748,0,0.0
MIMAT0000428,78,0.20155038759689922
MIMAT0000429,219,0.5658914728682171
MIMAT0000426,0,0.0
MIMAT0000427,2,0.00516795865633075
MIMAT0000424,0,0.0
MIMAT0000425,0,0.0
MIMAT0000422,290,0.7493540051679587
MIMAT0000423,0,0.0
MIMAT0000420,0,0.0
MIMAT0000421,223,0.5762273901808785
MIMAT0003214,129,0.3333333333333333
MIMAT0003215,96,0.24806201550387597
MIMAT0003218,0,0.0
MIMAT0003219,383,0.9896640826873385
MIMAT0004563,0,0.0
MIMAT0004562,274,0.7080103359173127
MIMAT0004561,343,0.8863049095607235
MIMAT0004560,77,0.19896640826873385
MIMAT0004567,2,0.00516795865633075
MIMAT0004566,362,0.9354005167958657
MIMAT0004565,145,0.37467700258397935
MIMAT0004564,0,0.0
MIMAT0004569,0,0.0
MIMAT0004568,20,0.05167958656330749
MIMAT0022691,300,0.7751937984496124
MIMAT0022693,344,0.8888888888888888
MIMAT0022938,334,0.8630490956072352
MIMAT0022695,98,0.2532299741602067
MIMAT0015072,271,0.7002583979328165
MIMAT0015071,165,0.4263565891472868
MIMAT0022696,10,0.025839793281653745
MIMAT0003320,380,0.9819121447028424
MIMAT0003321,8,0.020671834625323
MIMAT0003322,0,0.0
MIMAT0003323,143,0.3695090439276486
MIMAT0003324,384,0.9922480620155039
MIMAT0003325,334,0.8630490956072352
MIMAT0003326,227,0.58656330749354
MIMAT0003327,353,0.9121447028423773
MIMAT0003328,6,0.015503875968992248
MIMAT0003329,1,0.002583979328165375
MIMAT0016847,0,0.0
MIMAT0016846,386,0.9974160206718347
MIMAT0016844,386,0.9974160206718347
MIMAT0018971,383,0.9896640826873385
MIMAT0018973,373,0.9638242894056848
MIMAT0018972,372,0.9612403100775194
MIMAT0018975,239,0.6175710594315246
MIMAT0018976,288,0.7441860465116279
MIMAT0015079,345,0.8914728682170543
MIMAT0015088,378,0.9767441860465116
MIMAT0015089,356,0.9198966408268734
MIMAT0022844,235,0.6072351421188631
MIMAT0015087,329,0.8501291989664083
MIMAT0015084,64,0.165374677002584
MIMAT0015085,18,0.046511627906976744
MIMAT0015082,372,0.9612403100775194
MIMAT0015083,340,0.8785529715762274
MIMAT0022842,22,0.056847545219638244
MIMAT0015081,353,0.9121447028423773
MIMAT0028233,375,0.9689922480620154
MIMAT0005591,374,0.9664082687338501
MIMAT0019758,45,0.11627906976744186
MIMAT0019759,226,0.5839793281653747
MIMAT0019756,250,0.6459948320413437
MIMAT0019757,372,0.9612403100775194
MIMAT0019754,381,0.9844961240310077
MIMAT0019755,358,0.9250645994832042
MIMAT0019752,386,0.9974160206718347
MIMAT0019753,384,0.9922480620155039
MIMAT0019750,383,0.9896640826873385
MIMAT0031120,381,0.9844961240310077
MIMAT0027534,369,0.9534883720930233
MIMAT0000259,0,0.0
MIMAT0027539,374,0.9664082687338501
MIMAT0027538,370,0.9560723514211886
MIMAT0019972,381,0.9844961240310077
MIMAT0019973,117,0.3023255813953488
MIMAT0019970,278,0.7183462532299741
MIMAT0019971,382,0.9870801033591732
MIMAT0019976,356,0.9198966408268734
MIMAT0019977,385,0.9948320413436692
MIMAT0019974,381,0.9844961240310077
MIMAT0019975,383,0.9896640826873385
MIMAT0019978,341,0.8811369509043928
MIMAT0019979,344,0.8888888888888888
MIMAT0005823,387,1.0
MIMAT0005825,0,0.0
MIMAT0005824,212,0.5478036175710594
MIMAT0005827,382,0.9870801033591732
MIMAT0005826,256,0.661498708010336
MIMAT0017392,340,0.8785529715762274
MIMAT0005919,56,0.14470284237726097
MIMAT0005918,384,0.9922480620155039
MIMAT0005915,385,0.9948320413436692
MIMAT0005914,41,0.10594315245478036
MIMAT0005916,280,0.7235142118863049
MIMAT0005911,376,0.9715762273901809
MIMAT0018085,373,0.9638242894056848
MIMAT0018084,386,0.9974160206718347
MIMAT0018086,166,0.4289405684754522
MIMAT0018081,351,0.9069767441860465
MIMAT0018080,375,0.9689922480620154
MIMAT0021018,298,0.7700258397932817
MIMAT0028232,366,0.9457364341085271
MIMAT0021017,68,0.17571059431524547
MIMAT0018089,275,0.710594315245478
MIMAT0002882,386,0.9974160206718347
MIMAT0020541,384,0.9922480620155039
MIMAT0002873,8,0.020671834625323
MIMAT0002872,1,0.002583979328165375
MIMAT0002871,0,0.0
MIMAT0002870,188,0.48578811369509045
MIMAT0002877,336,0.8682170542635659
MIMAT0002876,0,0.0
MIMAT0002875,131,0.3385012919896641
MIMAT0002874,1,0.002583979328165375
MIMAT0002879,351,0.9069767441860465
MIMAT0002878,310,0.8010335917312662
MIMAT0027409,350,0.9043927648578811
MIMAT0027408,333,0.8604651162790697
MIMAT0027403,367,0.9483204134366925
MIMAT0027402,329,0.8501291989664083
MIMAT0027401,312,0.8062015503875969
MIMAT0027400,361,0.9328165374677002
MIMAT0027407,358,0.9250645994832042
MIMAT0027406,376,0.9715762273901809
MIMAT0027405,383,0.9896640826873385
MIMAT0027623,381,0.9844961240310077
MIMAT0027622,359,0.9276485788113695
MIMAT0027621,348,0.8992248062015504
MIMAT0027620,384,0.9922480620155039
MIMAT0027627,386,0.9974160206718347
MIMAT0027626,373,0.9638242894056848
MIMAT0027625,367,0.9483204134366925
MIMAT0027624,384,0.9922480620155039
MIMAT0027629,381,0.9844961240310077
MIMAT0018932,219,0.5658914728682171
MIMAT0027537,312,0.8062015503875969
MIMAT0027536,325,0.8397932816537468
MIMAT0005593,373,0.9638242894056848
MIMAT0005592,313,0.8087855297157622
MIMAT0027533,367,0.9483204134366925
MIMAT0000258,0,0.0
MIMAT0027531,247,0.6382428940568475
MIMAT0027530,276,0.7131782945736435
MIMAT0000255,0,0.0
MIMAT0000254,0,0.0
MIMAT0000257,0,0.0
MIMAT0000256,0,0.0
MIMAT0000251,379,0.979328165374677
MIMAT0000250,0,0.0
MIMAT0000253,0,0.0
MIMAT0000252,1,0.002583979328165375
MIMAT0005577,49,0.12661498708010335
MIMAT0005576,359,0.9276485788113695
MIMAT0005573,355,0.917312661498708
MIMAT0005572,367,0.9483204134366925
MIMAT0000439,20,0.05167958656330749
MIMAT0019028,386,0.9974160206718347
MIMAT0019029,358,0.9250645994832042
MIMAT0004777,378,0.9767441860465116
MIMAT0019024,374,0.9664082687338501
MIMAT0019026,116,0.2997416020671835
MIMAT0019027,321,0.8294573643410853
MIMAT0019021,354,0.9147286821705426
MIMAT0019022,372,0.9612403100775194
MIMAT0019023,373,0.9638242894056848
MIMAT0004776,1,0.002583979328165375
MIMAT0000438,0,0.0
MIMAT0004774,1,0.002583979328165375
MIMAT0004959,232,0.599483204134367
MIMAT0004772,270,0.6976744186046512
MIMAT0004773,0,0.0
MIMAT0004770,237,0.6124031007751938
MIMAT0004952,224,0.5788113695090439
MIMAT0000430,97,0.25064599483204136
MIMAT0000433,0,0.0
MIMAT0000432,0,0.0
MIMAT0000435,0,0.0
MIMAT0004957,65,0.16795865633074936
MIMAT0000437,0,0.0
MIMAT0000436,11,0.028423772609819122
MIMAT0004558,0,0.0
MIMAT0004559,0,0.0
MIMAT0004556,1,0.002583979328165375
MIMAT0004557,38,0.09819121447028424
MIMAT0004554,308,0.7958656330749354
MIMAT0004555,4,0.0103359173126615
MIMAT0004552,1,0.002583979328165375
MIMAT0004553,0,0.0
MIMAT0004550,0,0.0
MIMAT0004551,0,0.0
MIMAT0000431,0,0.0
MIMAT0004798,363,0.937984496124031
MIMAT0004799,0,0.0
MIMAT0004953,261,0.6744186046511628
MIMAT0004794,376,0.9715762273901809
MIMAT0004795,382,0.9870801033591732
MIMAT0004796,386,0.9974160206718347
MIMAT0004797,0,0.0
MIMAT0004950,196,0.5064599483204134
MIMAT0004792,65,0.16795865633074936
MIMAT0004793,100,0.25839793281653745
MIMAT0004951,4,0.0103359173126615
MIMAT0004956,16,0.041343669250646
MIMAT0000434,0,0.0
MIMAT0022923,92,0.23772609819121446
MIMAT0004954,28,0.07235142118863049
MIMAT0022925,81,0.20930232558139536
MIMAT0022924,202,0.5219638242894057
MIMAT0022929,3,0.007751937984496124
MIMAT0004955,0,0.0
MIMAT0026475,110,0.2842377260981912
MIMAT0026474,386,0.9974160206718347
MIMAT0026477,0,0.0
MIMAT0027640,381,0.9844961240310077
MIMAT0003333,276,0.7131782945736435
MIMAT0003332,80,0.20671834625322996
MIMAT0003331,8,0.020671834625323
MIMAT0026476,54,0.13953488372093023
MIMAT0003337,355,0.917312661498708
MIMAT0003336,220,0.5684754521963824
MIMAT0003335,385,0.9948320413436692
MIMAT0004493,1,0.002583979328165375
MIMAT0003339,5,0.012919896640826873
MIMAT0003338,0,0.0
MIMAT0022737,371,0.958656330749354
MIMAT0018984,383,0.9896640826873385
MIMAT0016873,386,0.9974160206718347
MIMAT0018980,386,0.9974160206718347
MIMAT0018981,386,0.9974160206718347
MIMAT0018982,381,0.9844961240310077
MIMAT0018983,106,0.2739018087855297
MIMAT0022735,380,0.9819121447028424
MIMAT0018988,383,0.9896640826873385
MIMAT0018989,333,0.8604651162790697
MIMAT0011778,313,0.8087855297157622
MIMAT0011775,273,0.7054263565891473
MIMAT0011777,204,0.5271317829457365
MIMAT0019749,359,0.9276485788113695
MIMAT0019748,106,0.2739018087855297
MIMAT0031119,384,0.9922480620155039
MIMAT0019741,352,0.9095607235142119
MIMAT0019743,360,0.9302325581395349
MIMAT0019742,386,0.9974160206718347
MIMAT0019745,386,0.9974160206718347
MIMAT0019744,345,0.8914728682170543
MIMAT0019747,248,0.6408268733850129
MIMAT0019746,17,0.04392764857881137
MIMAT0019205,302,0.7803617571059431
MIMAT0012735,378,0.9767441860465116
MIMAT0018360,115,0.2971576227390181
MIMAT0018361,385,0.9948320413436692
MIMAT0004490,301,0.7777777777777778
MIMAT0013518,380,0.9819121447028424
MIMAT0013516,363,0.937984496124031
MIMAT0013517,376,0.9715762273901809
MIMAT0013515,370,0.9560723514211886
MIMAT0026744,369,0.9534883720930233
MIMAT0016858,326,0.8423772609819121
MIMAT0019969,298,0.7700258397932817
MIMAT0019968,382,0.9870801033591732
MIMAT0019965,384,0.9922480620155039
MIMAT0019964,354,0.9147286821705426
MIMAT0019967,383,0.9896640826873385
MIMAT0019966,312,0.8062015503875969
MIMAT0019961,356,0.9198966408268734
MIMAT0019960,322,0.8320413436692506
MIMAT0019963,137,0.35400516795865633
MIMAT0019962,348,0.8992248062015504
MIMAT0002848,348,0.8992248062015504
MIMAT0002849,368,0.9509043927648578
MIMAT0002846,354,0.9147286821705426
MIMAT0002847,320,0.8268733850129198
MIMAT0002844,292,0.7545219638242894
MIMAT0002842,351,0.9069767441860465
MIMAT0002843,353,0.9121447028423773
MIMAT0002840,365,0.9431524547803618
MIMAT0002841,350,0.9043927648578811
MIMAT0027436,385,0.9948320413436692
MIMAT0027437,379,0.979328165374677
MIMAT0027434,343,0.8863049095607235
MIMAT0022928,145,0.37467700258397935
MIMAT0027432,384,0.9922480620155039
MIMAT0018189,387,1.0
MIMAT0027430,385,0.9948320413436692
MIMAT0027431,381,0.9844961240310077
MIMAT0018184,299,0.772609819121447
MIMAT0018185,312,0.8062015503875969
MIMAT0018186,68,0.17571059431524547
MIMAT0018187,5,0.012919896640826873
MIMAT0018180,375,0.9689922480620154
MIMAT0027438,377,0.9741602067183462
MIMAT0018183,131,0.3385012919896641
MIMAT0000688,0,0.0
MIMAT0000689,0,0.0
MIMAT0000682,0,0.0
MIMAT0000683,349,0.9018087855297158
MIMAT0000680,0,0.0
MIMAT0000681,0,0.0
MIMAT0000686,10,0.025839793281653745
MIMAT0000687,82,0.21188630490956073
MIMAT0000684,360,0.9302325581395349
MIMAT0000685,116,0.2997416020671835
MIMAT0000228,377,0.9741602067183462
MIMAT0027503,375,0.9689922480620154
MIMAT0027500,376,0.9715762273901809
MIMAT0027501,354,0.9147286821705426
MIMAT0027506,378,0.9767441860465116
MIMAT0027507,159,0.4108527131782946
MIMAT0027504,342,0.8837209302325582
MIMAT0001080,0,0.0
MIMAT0000222,0,0.0
MIMAT0027509,358,0.9250645994832042
MIMAT0000226,1,0.002583979328165375
MIMAT0000227,0,0.0
MIMAT0005788,353,0.9121447028423773
MIMAT0005789,293,0.7571059431524548
MIMAT0030430,386,0.9974160206718347
MIMAT0030431,384,0.9922480620155039
MIMAT0026473,322,0.8320413436692506
MIMAT0027593,372,0.9612403100775194
MIMAT0019039,386,0.9974160206718347
MIMAT0019038,357,0.9224806201550387
MIMAT0019037,318,0.8217054263565892
MIMAT0019034,352,0.9095607235142119
MIMAT0019033,361,0.9328165374677002
MIMAT0019032,373,0.9638242894056848
MIMAT0019031,361,0.9328165374677002
MIMAT0019030,385,0.9948320413436692
MIMAT0004945,0,0.0
MIMAT0004763,304,0.7855297157622739
MIMAT0004946,1,0.002583979328165375
MIMAT0026743,285,0.7364341085271318
MIMAT0004764,252,0.6511627906976745
MIMAT0004767,4,0.0103359173126615
MIMAT0027619,374,0.9664082687338501
MIMAT0027616,321,0.8294573643410853
MIMAT0027617,363,0.937984496124031
MIMAT0027614,385,0.9948320413436692
MIMAT0027615,369,0.9534883720930233
MIMAT0004949,10,0.025839793281653745
MIMAT0027613,366,0.9457364341085271
MIMAT0027610,334,0.8630490956072352
MIMAT0027611,309,0.7984496124031008
MIMAT0004549,0,0.0
MIMAT0003233,60,0.15503875968992248
MIMAT0003231,386,0.9974160206718347
MIMAT0003237,354,0.9147286821705426
MIMAT0003235,79,0.2041343669250646
MIMAT0003238,187,0.48320413436692505
MIMAT0003239,0,0.0
MIMAT0000417,0,0.0
MIMAT0004785,146,0.3772609819121447
MIMAT0004784,0,0.0
MIMAT0004780,0,0.0
MIMAT0000415,0,0.0
MIMAT0000414,0,0.0
MIMAT0011161,89,0.22997416020671835
MIMAT0011160,209,0.5400516795865633
MIMAT0011163,184,0.4754521963824289
