sample_barcode,patient_barcode,CNV_NMF1,CNV_NMF2,CNV_NMF3,CNV_NMF4,CNV_NMF5,CNV_NMF6,CNV_NMF7,CNV_NMF8,CNV_NMF9,CNV_NMF10,CNV_NMF11,CNV_NMF12,CNV_NMF13,CNV_NMF14,CNV_NMF15
TCGA-BR-6455-01,TCGA-BR-6455,0.1990358909859694,0.2806406935006296,0.34466702510332103,0.28322409455074776,0.27659794710891594,0.1345307339130735,0.2702509522871735,0.666774350808956,0.21063177143538522,0.29395573912724593,0.35928632766939456,0.3463495631157488,0.24848833947850096,0.14605789668119754,0.37975786458078314
TCGA-BR-6456-01,TCGA-BR-6456,8.495391776580619e-07,0.6217758050259197,0.19424774137536502,5.95556634631189e-10,0.16368263897872826,0.09165615172049649,0.5690799598726406,0.09164927741455364,0.7020711496959856,0.7449303911325126,0.34935493473986495,0.1011997472517306,0.18296507650685112,0.39861638787844555,0.05337395182988901
TCGA-BR-6457-01,TCGA-BR-6457,0.18250202598568194,0.2383041898260159,0.45343521199003256,0.022919296994763343,0.4567125633321561,0.051967920597313415,0.02587897665440492,0.5419588869447765,0.315798253185504,0.5526519127244903,0.33550016058414844,0.1314603834368262,0.31686884296495577,0.1880193404537703,0.05079379330212083
TCGA-BR-6458-01,TCGA-BR-6458,0.0009869761112835367,8.408150598456746e-05,0.6166527253270474,0.04122664740503325,0.45752547043597247,0.5768967300510588,0.05086910166100429,0.5276630320783657,0.2475603703330622,0.06924183675081881,0.19086984848189534,0.11159459421417625,0.44437952936668884,0.3859418027103255,0.17154092573562144
TCGA-BR-6564-01,TCGA-BR-6564,0.00025240479084463963,3.834550741889541e-06,0.1868642109762858,0.2942233022934633,0.4316312635780603,0.05964647722436419,0.8974630903919674,0.3537652106262733,0.2590576723045363,2.1942323899620745e-05,0.4033915900746473,0.35834733163541044,0.1548789094516759,0.6032436147333662,0.08870234039914011
TCGA-BR-6565-01,TCGA-BR-6565,0.6999302649948873,0.6332153584135556,0.008009883318190247,0.2813972841845803,0.3529367910568919,0.2908939131637536,0.2118783078596241,0.15383337176037293,0.40179085999123776,0.6951094490043507,0.11421389738267328,0.341517117274286,1.3095538180794956e-10,0.3565303183669285,0.7370562490459405
TCGA-BR-6566-01,TCGA-BR-6566,0.4216955094780123,0.5934263587589462,0.6220404158132541,0.2351804286930849,0.004081417296034891,0.21392647288900102,0.2399569111308611,0.2991493498431646,0.23263305884566482,0.1940189092139172,0.397169578740839,0.291010530249837,0.2485194254196765,0.3448508977550476,0.34745964945486324
TCGA-BR-6705-01,TCGA-BR-6705,0.26793036010981636,0.6562389897655918,0.7268795981249049,0.25889643865629963,0.04843481479735662,0.29447565302190815,0.2511055657803951,9.071110401408307e-05,0.23413173181542937,0.0025848762997028388,0.36865667115534495,0.2978801480568426,0.25752293539285875,0.32937372573202456,0.35820046135995787
TCGA-BR-6706-01,TCGA-BR-6706,0.20899075883396565,0.7107858676576908,0.40419217969447735,0.2474044914611122,0.1449271869293762,0.1944048063509617,0.2211016225400628,0.3235748534411884,0.4642977132285427,0.0611352775122043,0.3600384876820839,0.4870505375660677,0.18379799739831354,0.3217715803423476,0.371842355804258
TCGA-BR-6707-01,TCGA-BR-6707,0.21570303633749138,0.2795204301532918,0.342779866371474,0.5312032496148255,0.14596960175286117,0.09948891447952535,0.5081942994420445,0.6434367931524428,0.1536013491369386,0.1918072267221348,0.4474679679680524,0.6026382669224234,0.2178493101973466,0.12096794492936201,0.35538760981878476
